"Field_no","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
42,"E_heavy_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",8.96,1858.2,233.96,72,168.66,182,656.62,1201.58,128,65,193,1008.58,168.1,8.064,1694.68,233.96,72,168.66,182,656.62,1038.06,128,65,193,845.06,140.84,3.35,1345.25,241.8,23.49,67.26,192,524.55,820.7,211,111,322,498.7,83.12,8.96,1858.2,233.96,72,168.66,182,656.62,1201.58,128,65,193,1008.58,168.1,7.616,1612.92,233.96,72,168.66,182,656.62,956.3,128,65,193,763.3,127.22,3.35,1345.25,241.8,23.49,67.26,192,524.55,820.7,211,111,322,498.7,83.12,770.5
43,"E_medium_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,233.96,72,171.09,182,659.05,1013,114,58,172,841,140.17,7.146,1527.14,233.96,72,171.09,182,659.05,868.1,124,64,188,680.1,113.35,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,7.94,1672.05,233.96,72,171.09,182,659.05,1013,114,58,172,841,140.17,6.749,1454.69,233.96,72,171.09,182,659.05,795.64,124,64,188,607.64,101.27,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,614.48
44,"E_medium_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,233.96,72,171.09,182,659.05,1013,114,58,172,841,140.17,7.146,1527.14,233.96,72,171.09,182,659.05,868.1,124,64,188,680.1,113.35,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,7.94,1672.05,233.96,72,171.09,182,659.05,1013,114,58,172,841,140.17,6.749,1454.69,233.96,72,171.09,182,659.05,795.64,124,64,188,607.64,101.27,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,614.48
45,"E_medium_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,233.96,72,168.66,182,656.62,1015.43,114,58,172,843.43,140.57,7.146,1527.14,233.96,72,168.66,182,656.62,870.53,124,64,188,682.53,113.75,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,7.94,1672.05,233.96,72,168.66,182,656.62,1015.43,114,58,172,843.43,140.57,6.749,1454.69,233.96,72,168.66,182,656.62,798.07,124,64,188,610.07,101.68,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,616.09
46,"E_medium_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,233.96,72,168.66,182,656.62,1015.43,114,58,172,843.43,140.57,7.146,1527.14,233.96,72,168.66,182,656.62,870.53,124,64,188,682.53,113.75,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,7.94,1672.05,233.96,72,168.66,182,656.62,1015.43,114,58,172,843.43,140.57,6.749,1454.69,233.96,72,168.66,182,656.62,798.07,124,64,188,610.07,101.68,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,616.09
47,"E_medium_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,233.96,72,168.66,182,656.62,1015.43,114,58,172,843.43,140.57,7.146,1527.14,233.96,72,168.66,182,656.62,870.53,124,64,188,682.53,113.75,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,7.94,1672.05,233.96,72,168.66,182,656.62,1015.43,114,58,172,843.43,140.57,6.749,1454.69,233.96,72,168.66,182,656.62,798.07,124,64,188,610.07,101.68,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,616.09
48,"E_medium_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",7.94,1672.05,233.96,72,168.66,182,656.62,1015.43,114,58,172,843.43,140.57,7.146,1527.14,233.96,72,168.66,182,656.62,870.53,124,64,188,682.53,113.75,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,7.94,1672.05,233.96,72,168.66,182,656.62,1015.43,114,58,172,843.43,140.57,6.749,1454.69,233.96,72,168.66,182,656.62,798.07,124,64,188,610.07,101.68,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,616.09
49,"E_light_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.8,1464,209.96,72,171.09,182,635.05,828.95,101,52,153,675.95,112.66,6.12,1339.9,209.96,72,171.09,182,635.05,704.85,107,55,162,542.85,90.48,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,6.8,1464,209.96,72,171.09,182,635.05,828.95,101,52,153,675.95,112.66,5.78,1277.85,209.96,72,171.09,182,635.05,642.8,107,55,162,480.8,80.13,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,468.07
50,"E_light_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.8,1464,209.96,72,171.09,182,635.05,828.95,101,52,153,675.95,112.66,6.12,1339.9,209.96,72,171.09,182,635.05,704.85,107,55,162,542.85,90.48,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,6.8,1464,209.96,72,171.09,182,635.05,828.95,101,52,153,675.95,112.66,5.78,1277.85,209.96,72,171.09,182,635.05,642.8,107,55,162,480.8,80.13,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,468.07
51,"E_light_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.8,1464,209.96,72,168.66,182,632.62,831.38,101,52,153,678.38,113.06,6.12,1339.9,209.96,72,168.66,182,632.62,707.28,107,55,162,545.28,90.88,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,6.8,1464,209.96,72,168.66,182,632.62,831.38,101,52,153,678.38,113.06,5.78,1277.85,209.96,72,168.66,182,632.62,645.23,107,55,162,483.23,80.54,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,469.68
52,"E_light_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.8,1464,209.96,72,168.66,182,632.62,831.38,101,52,153,678.38,113.06,6.12,1339.9,209.96,72,168.66,182,632.62,707.28,107,55,162,545.28,90.88,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,6.8,1464,209.96,72,168.66,182,632.62,831.38,101,52,153,678.38,113.06,5.78,1277.85,209.96,72,168.66,182,632.62,645.23,107,55,162,483.23,80.54,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,469.68
53,"E_light_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.8,1464,209.96,72,168.66,182,632.62,831.38,101,52,153,678.38,113.06,6.12,1339.9,209.96,72,168.66,182,632.62,707.28,107,55,162,545.28,90.88,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,6.8,1464,209.96,72,168.66,182,632.62,831.38,101,52,153,678.38,113.06,5.78,1277.85,209.96,72,168.66,182,632.62,645.23,107,55,162,483.23,80.54,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,469.68
54,"E_light_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.8,1464,209.96,72,168.66,182,632.62,831.38,101,52,153,678.38,113.06,6.12,1339.9,209.96,72,168.66,182,632.62,707.28,107,55,162,545.28,90.88,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,6.8,1464,209.96,72,168.66,182,632.62,831.38,101,52,153,678.38,113.06,5.78,1277.85,209.96,72,168.66,182,632.62,645.23,107,55,162,483.23,80.54,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,469.68
