"Field_no","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
42,"E_heavy_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",6.66,1438.45,233.96,72,168.66,182,656.62,781.83,125,64,189,592.83,98.81,5.994,1316.9,233.96,72,168.66,182,656.62,660.29,125,64,189,471.29,78.55,3.35,1345.25,241.8,23.49,67.26,192,524.55,820.7,211,111,322,498.7,83.12,6.66,1438.45,233.96,72,168.66,182,656.62,781.83,125,64,189,592.83,98.81,5.661,1256.13,233.96,72,168.66,182,656.62,599.51,125,64,189,410.51,68.42,3.35,1345.25,241.8,23.49,67.26,192,524.55,820.7,211,111,322,498.7,83.12,510.83
43,"E_medium_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.91,1301.57,233.96,72,171.09,182,659.05,642.53,111,57,168,474.53,79.09,5.319,1193.72,233.96,72,171.09,182,659.05,534.67,121,63,184,350.67,58.44,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,5.91,1301.57,233.96,72,171.09,182,659.05,642.53,111,57,168,474.53,79.09,5.0235,1139.79,233.96,72,171.09,182,659.05,480.74,121,63,184,296.74,49.46,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,385.6
44,"E_medium_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.91,1301.57,233.96,72,171.09,182,659.05,642.53,111,57,168,474.53,79.09,5.319,1193.72,233.96,72,171.09,182,659.05,534.67,121,63,184,350.67,58.44,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,5.91,1301.57,233.96,72,171.09,182,659.05,642.53,111,57,168,474.53,79.09,5.0235,1139.79,233.96,72,171.09,182,659.05,480.74,121,63,184,296.74,49.46,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,385.6
45,"E_medium_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.91,1301.57,233.96,72,168.66,182,656.62,644.96,111,57,168,476.96,79.49,5.319,1193.72,233.96,72,168.66,182,656.62,537.1,121,63,184,353.1,58.85,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,5.91,1301.57,233.96,72,168.66,182,656.62,644.96,111,57,168,476.96,79.49,5.0235,1139.79,233.96,72,168.66,182,656.62,483.17,121,63,184,299.17,49.86,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,387.21
46,"E_medium_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.91,1301.57,233.96,72,168.66,182,656.62,644.96,111,57,168,476.96,79.49,5.319,1193.72,233.96,72,168.66,182,656.62,537.1,121,63,184,353.1,58.85,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,5.91,1301.57,233.96,72,168.66,182,656.62,644.96,111,57,168,476.96,79.49,5.0235,1139.79,233.96,72,168.66,182,656.62,483.17,121,63,184,299.17,49.86,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,387.21
47,"E_medium_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.91,1301.57,233.96,72,168.66,182,656.62,644.96,111,57,168,476.96,79.49,5.319,1193.72,233.96,72,168.66,182,656.62,537.1,121,63,184,353.1,58.85,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,5.91,1301.57,233.96,72,168.66,182,656.62,644.96,111,57,168,476.96,79.49,5.0235,1139.79,233.96,72,168.66,182,656.62,483.17,121,63,184,299.17,49.86,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,387.21
48,"E_medium_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.91,1301.57,233.96,72,168.66,182,656.62,644.96,111,57,168,476.96,79.49,5.319,1193.72,233.96,72,168.66,182,656.62,537.1,121,63,184,353.1,58.85,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,5.91,1301.57,233.96,72,168.66,182,656.62,644.96,111,57,168,476.96,79.49,5.0235,1139.79,233.96,72,168.66,182,656.62,483.17,121,63,184,299.17,49.86,2.86,1181.1,241.8,23.49,67.26,192,524.55,656.55,195,103,298,358.55,59.76,387.21
49,"E_light_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.06,1146.45,209.96,72,171.09,182,635.05,511.4,98,51,149,362.4,60.4,4.554,1054.11,209.96,72,171.09,182,635.05,419.06,104,54,158,261.06,43.51,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,5.06,1146.45,209.96,72,171.09,182,635.05,511.4,98,51,149,362.4,60.4,4.301,1007.93,209.96,72,171.09,182,635.05,372.88,104,54,158,214.88,35.81,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,272.26
50,"E_light_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.06,1146.45,209.96,72,171.09,182,635.05,511.4,98,51,149,362.4,60.4,4.554,1054.11,209.96,72,171.09,182,635.05,419.06,104,54,158,261.06,43.51,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,5.06,1146.45,209.96,72,171.09,182,635.05,511.4,98,51,149,362.4,60.4,4.301,1007.93,209.96,72,171.09,182,635.05,372.88,104,54,158,214.88,35.81,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,272.26
51,"E_light_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.06,1146.45,209.96,72,168.66,182,632.62,513.83,98,51,149,364.83,60.81,4.554,1054.11,209.96,72,168.66,182,632.62,421.49,104,54,158,263.49,43.91,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,5.06,1146.45,209.96,72,168.66,182,632.62,513.83,98,51,149,364.83,60.81,4.301,1007.93,209.96,72,168.66,182,632.62,375.31,104,54,158,217.31,36.22,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,273.89
52,"E_light_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.06,1146.45,209.96,72,168.66,182,632.62,513.83,98,51,149,364.83,60.81,4.554,1054.11,209.96,72,168.66,182,632.62,421.49,104,54,158,263.49,43.91,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,5.06,1146.45,209.96,72,168.66,182,632.62,513.83,98,51,149,364.83,60.81,4.301,1007.93,209.96,72,168.66,182,632.62,375.31,104,54,158,217.31,36.22,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,273.89
53,"E_light_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.06,1146.45,209.96,72,168.66,182,632.62,513.83,98,51,149,364.83,60.81,4.554,1054.11,209.96,72,168.66,182,632.62,421.49,104,54,158,263.49,43.91,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,5.06,1146.45,209.96,72,168.66,182,632.62,513.83,98,51,149,364.83,60.81,4.301,1007.93,209.96,72,168.66,182,632.62,375.31,104,54,158,217.31,36.22,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,273.89
54,"E_light_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",5.06,1146.45,209.96,72,168.66,182,632.62,513.83,98,51,149,364.83,60.81,4.554,1054.11,209.96,72,168.66,182,632.62,421.49,104,54,158,263.49,43.91,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,5.06,1146.45,209.96,72,168.66,182,632.62,513.83,98,51,149,364.83,60.81,4.301,1007.93,209.96,72,168.66,182,632.62,375.31,104,54,158,217.31,36.22,2.37,1016.95,241.8,23.49,67.26,192,524.55,492.4,181,95,276,216.4,36.07,273.89
